Year,m,d,Time,Time zone,Direction of waves (deg),Wave height (m)
2019,12,1,11:30,UTC,207,0.6
2019,12,1,12:00,UTC,203,0.6
2019,12,1,12:30,UTC,203,0.6
2019,12,1,13:00,UTC,197,0.6
2019,12,1,13:30,UTC,212,0.7
2019,12,1,14:00,UTC,205,0.7
2019,12,1,14:30,UTC,202,0.8
2019,12,1,15:00,UTC,193,0.7
2019,12,1,15:30,UTC,193,0.7
2019,12,1,16:00,UTC,197,0.8
2019,12,1,16:30,UTC,176,0.7
2019,12,1,17:00,UTC,160,0.7
2019,12,1,17:30,UTC,195,0.6
2019,12,1,18:00,UTC,190,0.6
2019,12,1,18:30,UTC,162,0.6
2019,12,1,19:00,UTC,164,0.6
2019,12,1,19:30,UTC,199,0.6
2019,12,1,20:00,UTC,193,0.6
2019,12,1,20:30,UTC,190,0.6
2019,12,1,21:00,UTC,195,0.5
2019,12,1,21:30,UTC,196,0.5
2019,12,1,22:00,UTC,195,0.5
2019,12,1,22:30,UTC,167,0.5
2019,12,1,23:00,UTC,193,0.5
2019,12,1,23:30,UTC,199,0.5
2019,12,2,00:00,UTC,165,0.4
2019,12,2,00:30,UTC,195,0.4
2019,12,2,01:00,UTC,127,0.4
2019,12,2,01:30,UTC,207,0.4
2019,12,2,02:00,UTC,197,0.4
2019,12,2,02:30,UTC,203,0.4
2019,12,2,03:00,UTC,203,0.4
2019,12,2,03:30,UTC,206,0.4
2019,12,2,04:00,UTC,206,0.4
2019,12,2,04:30,UTC,205,0.4
2019,12,2,05:00,UTC,203,0.4
2019,12,2,05:30,UTC,209,0.3
2019,12,2,06:00,UTC,203,0.4
2019,12,2,06:30,UTC,210,0.4
2019,12,2,07:00,UTC,179,0.4
2019,12,2,07:30,UTC,179,0.4
2019,12,2,08:00,UTC,207,0.4
2019,12,2,08:30,UTC,206,0.4
2019,12,2,09:00,UTC,202,0.4
2019,12,2,09:30,UTC,206,0.4
2019,12,2,10:00,UTC,206,0.3
2019,12,2,10:30,UTC,203,0.3
2019,12,2,11:00,UTC,203,0.3
2019,12,2,11:30,UTC,192,0.3
2019,12,2,12:00,UTC,197,0.3
2019,12,2,12:30,UTC,203,0.3
2019,12,2,13:00,UTC,199,0.3
2019,12,2,13:30,UTC,203,0.3
2019,12,2,14:00,UTC,192,0.3
2019,12,2,14:30,UTC,200,0.3
2019,12,2,15:00,UTC,196,0.3
2019,12,2,15:30,UTC,190,0.3
2019,12,2,16:00,UTC,196,0.3
2019,12,2,16:30,UTC,190,0.3
2019,12,2,17:00,UTC,185,0.3
2019,12,2,17:30,UTC,188,0.3
2019,12,2,18:00,UTC,214,0.3
2019,12,2,18:30,UTC,174,0.3
2019,12,2,19:00,UTC,197,0.3
2019,12,2,19:30,UTC,175,0.3
2019,12,2,20:00,UTC,190,0.3
2019,12,2,20:30,UTC,176,0.2
2019,12,2,21:00,UTC,189,0.2
2019,12,2,21:30,UTC,297,0.3
2019,12,2,22:00,UTC,299,0.3
2019,12,2,22:30,UTC,299,0.3
2019,12,2,23:00,UTC,303,0.3
2019,12,2,23:30,UTC,217,0.3
2019,12,3,00:00,UTC,213,0.3
2019,12,3,00:30,UTC,219,0.3
2019,12,3,01:00,UTC,214,0.3
2019,12,3,01:30,UTC,216,0.3
2019,12,3,02:00,UTC,213,0.3
2019,12,3,02:30,UTC,210,0.3
2019,12,3,03:00,UTC,203,0.3
2019,12,3,03:30,UTC,216,0.3
2019,12,3,04:00,UTC,213,0.3
2019,12,3,04:30,UTC,216,0.3
2019,12,3,05:00,UTC,210,0.3
2019,12,3,05:30,UTC,206,0.3
2019,12,3,06:00,UTC,213,0.3
2019,12,3,06:30,UTC,196,0.3
2019,12,3,07:00,UTC,193,0.3
2019,12,3,07:30,UTC,205,0.3
2019,12,3,08:00,UTC,185,0.3
2019,12,3,08:30,UTC,181,0.3
2019,12,3,09:00,UTC,203,0.3
2019,12,3,09:30,UTC,199,0.3
2019,12,3,10:00,UTC,196,0.3
2019,12,3,10:30,UTC,207,0.3
2019,12,3,11:00,UTC,206,0.4
2019,12,3,11:30,UTC,203,0.4
2019,12,3,12:00,UTC,195,0.4
2019,12,3,12:30,UTC,202,0.3
2019,12,3,13:00,UTC,207,0.4
2019,12,3,13:30,UTC,202,0.3
2019,12,3,14:00,UTC,212,0.4
2019,12,3,14:30,UTC,193,0.4
2019,12,3,15:00,UTC,206,0.4
2019,12,3,15:30,UTC,212,0.5
2019,12,3,16:00,UTC,199,0.4
2019,12,3,16:30,UTC,203,0.4
2019,12,3,17:00,UTC,205,0.5
2019,12,3,17:30,UTC,209,0.5
2019,12,3,18:00,UTC,206,0.5
2019,12,3,18:30,UTC,200,0.6
2019,12,3,19:00,UTC,207,0.7
2019,12,3,19:30,UTC,202,0.7
2019,12,3,20:00,UTC,199,0.7
2019,12,3,20:30,UTC,203,0.7
2019,12,3,21:00,UTC,206,0.7
2019,12,3,21:30,UTC,199,0.8
2019,12,3,22:00,UTC,207,0.8
2019,12,3,22:30,UTC,200,0.8
2019,12,3,23:00,UTC,199,0.8
2019,12,3,23:30,UTC,197,0.8
2019,12,4,00:00,UTC,193,0.7
2019,12,4,00:30,UTC,196,0.7
2019,12,4,01:00,UTC,190,0.7
2019,12,4,01:30,UTC,188,0.7
2019,12,4,02:00,UTC,200,0.7
2019,12,4,02:30,UTC,206,0.6
2019,12,4,03:00,UTC,195,0.7
2019,12,4,03:30,UTC,199,0.6
2019,12,4,04:00,UTC,193,0.6
2019,12,4,04:30,UTC,192,0.5
2019,12,4,05:00,UTC,199,0.5
2019,12,4,05:30,UTC,202,0.5
2019,12,4,06:00,UTC,206,0.5
2019,12,4,06:30,UTC,214,0.6
2019,12,4,07:00,UTC,197,0.6
2019,12,4,07:30,UTC,202,0.5
2019,12,4,08:00,UTC,185,0.5
2019,12,4,08:30,UTC,195,0.5
2019,12,4,09:00,UTC,195,0.5
2019,12,4,09:30,UTC,190,0.5
2019,12,4,10:00,UTC,207,0.5
2019,12,4,10:30,UTC,203,0.5
2019,12,4,11:00,UTC,197,0.4
2019,12,4,11:30,UTC,202,0.4
2019,12,4,12:00,UTC,196,0.4
2019,12,4,12:30,UTC,295,0.4
2019,12,4,13:00,UTC,210,0.4
2019,12,4,13:30,UTC,174,0.3
2019,12,4,14:00,UTC,200,0.3
2019,12,4,14:30,UTC,197,0.3
2019,12,4,15:00,UTC,206,0.4
2019,12,4,15:30,UTC,200,0.4
2019,12,4,16:00,UTC,195,0.4
2019,12,4,16:30,UTC,193,0.4
2019,12,4,17:00,UTC,182,0.4
2019,12,4,17:30,UTC,207,0.4
2019,12,4,18:00,UTC,212,0.4
2019,12,4,18:30,UTC,196,0.4
2019,12,4,19:00,UTC,190,0.4
2019,12,4,19:30,UTC,199,0.4
2019,12,4,20:00,UTC,205,0.5
2019,12,4,20:30,UTC,202,0.6
2019,12,4,21:00,UTC,199,0.7
2019,12,4,21:30,UTC,202,0.8
2019,12,4,22:00,UTC,190,0.8
2019,12,4,22:30,UTC,197,0.8
2019,12,4,23:00,UTC,196,0.8
2019,12,4,23:30,UTC,202,0.9
2019,12,5,00:00,UTC,199,0.9
2019,12,5,00:30,UTC,196,0.9
2019,12,5,01:00,UTC,195,1
2019,12,5,01:30,UTC,199,1
2019,12,5,02:00,UTC,188,1
2019,12,5,02:30,UTC,197,1
2019,12,5,03:00,UTC,199,1
2019,12,5,03:30,UTC,202,1
2019,12,5,04:00,UTC,192,1.1
2019,12,5,04:30,UTC,193,1.1
2019,12,5,05:00,UTC,193,1.1
2019,12,5,05:30,UTC,199,1.1
2019,12,5,06:00,UTC,196,1
2019,12,5,06:30,UTC,199,1
2019,12,5,07:00,UTC,196,0.9
2019,12,5,07:30,UTC,181,0.9
2019,12,5,08:00,UTC,193,0.9
2019,12,5,08:30,UTC,197,0.9
2019,12,5,09:00,UTC,202,0.9
2019,12,5,09:30,UTC,199,0.9
2019,12,5,10:00,UTC,203,0.9
2019,12,5,10:30,UTC,196,0.9
2019,12,5,11:00,UTC,189,0.8
2019,12,5,11:30,UTC,210,0.8
2019,12,5,12:00,UTC,195,0.9
2019,12,5,12:30,UTC,203,1.1
2019,12,5,13:00,UTC,202,1.1
2019,12,5,13:30,UTC,199,1
2019,12,5,14:00,UTC,202,1.1
2019,12,5,14:30,UTC,202,1.1
2019,12,5,15:00,UTC,197,1
2019,12,5,15:30,UTC,195,1
2019,12,5,16:00,UTC,196,1
2019,12,5,16:30,UTC,195,1
2019,12,5,17:00,UTC,193,1
2019,12,5,17:30,UTC,199,1
2019,12,5,18:00,UTC,195,1
2019,12,5,18:30,UTC,205,1.1
2019,12,5,19:00,UTC,202,1
2019,12,5,19:30,UTC,196,1
2019,12,5,20:00,UTC,193,1.1
2019,12,5,20:30,UTC,196,1.1
2019,12,5,21:00,UTC,195,1.1
2019,12,5,21:30,UTC,195,1.1
2019,12,5,22:00,UTC,197,1
2019,12,5,22:30,UTC,200,1
2019,12,5,23:00,UTC,199,1
2019,12,5,23:30,UTC,195,1
2019,12,6,00:00,UTC,195,0.9
2019,12,6,00:30,UTC,199,0.9
2019,12,6,01:00,UTC,195,0.9
2019,12,6,01:30,UTC,199,1
2019,12,6,02:00,UTC,188,1
2019,12,6,02:30,UTC,195,0.9
2019,12,6,03:00,UTC,197,1.1
2019,12,6,03:30,UTC,192,1
2019,12,6,04:00,UTC,189,1
2019,12,6,04:30,UTC,200,1
2019,12,6,05:00,UTC,196,0.9
2019,12,6,05:30,UTC,197,0.9
2019,12,6,06:00,UTC,193,0.9
2019,12,6,06:30,UTC,192,1
2019,12,6,07:00,UTC,195,1
2019,12,6,07:30,UTC,195,1
2019,12,6,08:00,UTC,203,1.1
2019,12,6,08:30,UTC,197,1
2019,12,6,09:00,UTC,193,1
2019,12,6,09:30,UTC,190,1
2019,12,6,10:00,UTC,192,0.9
2019,12,6,10:30,UTC,197,0.9
2019,12,6,11:00,UTC,192,0.8
2019,12,6,11:30,UTC,195,0.8
2019,12,6,12:00,UTC,193,0.8
2019,12,6,12:30,UTC,197,0.8
2019,12,6,13:00,UTC,199,0.7
2019,12,6,13:30,UTC,189,0.7
2019,12,6,14:00,UTC,190,0.7
2019,12,6,14:30,UTC,189,0.6
2019,12,6,15:00,UTC,185,0.6
2019,12,6,15:30,UTC,189,0.6
2019,12,6,16:00,UTC,188,0.6
2019,12,6,16:30,UTC,181,0.6
2019,12,6,17:00,UTC,193,0.5
2019,12,6,17:30,UTC,189,0.6
2019,12,6,18:00,UTC,188,0.5
2019,12,6,18:30,UTC,197,0.5
2019,12,6,19:00,UTC,189,0.6
2019,12,6,19:30,UTC,200,0.6
2019,12,6,20:00,UTC,206,0.6
2019,12,6,20:30,UTC,205,0.6
2019,12,6,21:00,UTC,197,0.5
2019,12,6,21:30,UTC,196,0.5
2019,12,6,22:00,UTC,195,0.5
2019,12,6,22:30,UTC,196,0.5
2019,12,6,23:00,UTC,197,0.5
2019,12,6,23:30,UTC,195,0.5
2019,12,7,00:00,UTC,199,0.5
2019,12,7,00:30,UTC,205,0.5
2019,12,7,01:00,UTC,197,0.5
2019,12,7,01:30,UTC,195,0.5
2019,12,7,02:00,UTC,203,0.4
2019,12,7,02:30,UTC,196,0.4
2019,12,7,03:00,UTC,197,0.4
2019,12,7,03:30,UTC,193,0.4
2019,12,7,04:00,UTC,196,0.5
2019,12,7,04:30,UTC,203,0.5
2019,12,7,05:00,UTC,196,0.6
2019,12,7,05:30,UTC,196,0.6
2019,12,7,06:00,UTC,203,0.6
2019,12,7,06:30,UTC,202,0.6
2019,12,7,07:00,UTC,195,0.7
2019,12,7,07:30,UTC,193,0.8
2019,12,7,08:00,UTC,193,0.9
2019,12,7,08:30,UTC,192,1
2019,12,7,09:00,UTC,190,1
2019,12,7,09:30,UTC,189,1
2019,12,7,10:00,UTC,193,1
2019,12,7,10:30,UTC,195,1.1
2019,12,7,11:00,UTC,190,1.1
2019,12,7,11:30,UTC,189,1.1
2019,12,7,12:00,UTC,186,1.1
2019,12,7,12:30,UTC,186,1.1
2019,12,7,13:00,UTC,188,1.2
2019,12,7,13:30,UTC,193,1.2
2019,12,7,14:00,UTC,192,1.2
2019,12,7,14:30,UTC,189,1.2
2019,12,7,15:00,UTC,186,1.1
2019,12,7,15:30,UTC,193,1.1
2019,12,7,16:00,UTC,188,1.1
2019,12,7,16:30,UTC,189,1
2019,12,7,17:00,UTC,186,1
2019,12,7,17:30,UTC,186,1
2019,12,7,18:00,UTC,189,1
2019,12,7,18:30,UTC,185,0.9
2019,12,7,19:00,UTC,189,0.8
2019,12,7,19:30,UTC,181,0.8
2019,12,7,20:00,UTC,183,0.7
2019,12,7,20:30,UTC,182,0.6
2019,12,7,21:00,UTC,183,0.6
2019,12,7,21:30,UTC,183,0.5
2019,12,7,22:00,UTC,183,0.5
2019,12,7,22:30,UTC,186,0.4
2019,12,7,23:00,UTC,300,0.4
2019,12,7,23:30,UTC,303,0.4
2019,12,8,00:00,UTC,282,0.4
2019,12,8,00:30,UTC,289,0.4
2019,12,8,01:00,UTC,290,0.4
2019,12,8,01:30,UTC,289,0.4
2019,12,8,02:00,UTC,199,0.4
2019,12,8,02:30,UTC,212,0.4
2019,12,8,03:00,UTC,214,0.5
2019,12,8,03:30,UTC,206,0.4
2019,12,8,04:00,UTC,200,0.4
2019,12,8,04:30,UTC,213,0.5
2019,12,8,05:00,UTC,209,0.4
2019,12,8,05:30,UTC,197,0.4
2019,12,8,06:00,UTC,207,0.5
2019,12,8,06:30,UTC,214,0.5
2019,12,8,07:00,UTC,209,0.6
2019,12,8,07:30,UTC,195,0.6
2019,12,8,08:00,UTC,206,0.6
2019,12,8,08:30,UTC,206,0.6
2019,12,8,09:00,UTC,199,0.6
2019,12,8,09:30,UTC,202,0.5
2019,12,8,10:00,UTC,200,0.5
2019,12,8,10:30,UTC,202,0.5
2019,12,8,11:00,UTC,202,0.5
2019,12,8,11:30,UTC,202,0.6
2019,12,8,12:00,UTC,196,0.7
2019,12,8,12:30,UTC,199,0.7
2019,12,8,13:00,UTC,200,0.7
2019,12,8,13:30,UTC,195,0.8
2019,12,8,14:00,UTC,195,0.8
2019,12,8,14:30,UTC,202,0.9
2019,12,8,15:00,UTC,186,0.9
2019,12,8,15:30,UTC,190,0.9
2019,12,8,16:00,UTC,190,0.8
2019,12,8,16:30,UTC,185,0.8
2019,12,8,17:00,UTC,183,1
2019,12,8,17:30,UTC,179,1.2
2019,12,8,18:00,UTC,185,1.2
2019,12,8,18:30,UTC,182,1.4
2019,12,8,19:00,UTC,174,1.4
2019,12,8,19:30,UTC,179,1.4
2019,12,8,20:00,UTC,175,1.3
2019,12,8,20:30,UTC,174,1.3
2019,12,8,21:00,UTC,176,1.3
2019,12,8,21:30,UTC,176,1.3
2019,12,8,22:00,UTC,182,1.3
2019,12,8,22:30,UTC,175,1.3
2019,12,8,23:00,UTC,181,1.2
2019,12,8,23:30,UTC,186,1.2
2019,12,9,00:00,UTC,186,1.1
2019,12,9,00:30,UTC,185,1.1
2019,12,9,01:00,UTC,193,1
2019,12,9,01:30,UTC,199,1
2019,12,9,02:00,UTC,189,1
2019,12,9,02:30,UTC,188,1.1
2019,12,9,03:00,UTC,197,1.1
2019,12,9,03:30,UTC,196,1.1
2019,12,9,04:00,UTC,196,1.2
2019,12,9,04:30,UTC,193,1.1
2019,12,9,05:00,UTC,195,1.1
2019,12,9,05:30,UTC,195,1.1
2019,12,9,06:00,UTC,203,1.2
2019,12,9,06:30,UTC,197,1.1
2019,12,9,07:00,UTC,195,1.1
2019,12,9,07:30,UTC,199,1.2
2019,12,9,08:00,UTC,202,1.2
2019,12,9,08:30,UTC,200,1.2
2019,12,9,09:00,UTC,200,1
2019,12,9,09:30,UTC,193,1.1
2019,12,9,10:00,UTC,207,1.1
2019,12,9,10:30,UTC,189,1.1
2019,12,9,11:00,UTC,202,1
2019,12,9,11:30,UTC,189,1
2019,12,9,12:00,UTC,190,0.9
2019,12,9,12:30,UTC,196,1
2019,12,9,13:00,UTC,199,0.9
2019,12,9,13:30,UTC,202,0.9
2019,12,9,14:00,UTC,202,0.9
2019,12,9,14:30,UTC,203,0.8
2019,12,9,15:00,UTC,195,0.9
2019,12,9,15:30,UTC,196,0.8
2019,12,9,16:00,UTC,197,0.9
2019,12,9,16:30,UTC,197,0.9
2019,12,9,17:00,UTC,186,0.8
2019,12,9,17:30,UTC,202,0.8
2019,12,9,18:00,UTC,188,0.9
2019,12,9,18:30,UTC,189,0.9
2019,12,9,19:00,UTC,195,0.9
2019,12,9,19:30,UTC,186,0.8
2019,12,9,20:00,UTC,195,0.8
2019,12,9,20:30,UTC,186,0.7
2019,12,9,21:00,UTC,193,0.7
2019,12,9,21:30,UTC,190,0.8
2019,12,9,22:00,UTC,190,0.7
2019,12,9,22:30,UTC,190,0.7
2019,12,9,23:00,UTC,202,0.6
2019,12,9,23:30,UTC,192,0.5
2019,12,10,00:00,UTC,192,0.5
2019,12,10,00:30,UTC,195,0.5
2019,12,10,01:00,UTC,196,0.6
2019,12,10,01:30,UTC,197,0.5
2019,12,10,02:00,UTC,203,0.4
2019,12,10,02:30,UTC,196,0.3
2019,12,10,03:00,UTC,197,0.3
2019,12,10,03:30,UTC,188,0.3
2019,12,10,04:00,UTC,169,0.3
2019,12,10,04:30,UTC,340,0.3
2019,12,10,05:00,UTC,317,0.3
2019,12,10,05:30,UTC,188,0.2
2019,12,10,06:00,UTC,175,0.2
2019,12,10,06:30,UTC,169,0.2
2019,12,10,07:00,UTC,181,0.2
2019,12,10,07:30,UTC,311,0.3
2020,4,8,08:00,UTC,189,0.2
2020,4,8,08:30,UTC,185,0.3
2020,4,8,09:00,UTC,205,0.4
2020,4,8,09:30,UTC,210,0.4
2020,4,8,10:00,UTC,206,0.4
2020,4,8,10:30,UTC,210,0.4
2020,4,8,11:00,UTC,210,0.4
2020,4,8,11:30,UTC,207,0.4
2020,4,8,12:00,UTC,202,0.4
2020,4,8,12:30,UTC,216,0.5
2020,4,8,13:00,UTC,212,0.6
2020,4,8,13:30,UTC,209,0.6
2020,4,8,14:00,UTC,217,0.7
2020,4,8,14:30,UTC,202,0.6
2020,4,8,15:00,UTC,207,0.7
2020,4,8,15:30,UTC,197,0.7
2020,4,8,16:00,UTC,202,0.7
2020,4,8,16:30,UTC,210,0.7
2020,4,8,17:00,UTC,199,0.7
2020,4,8,17:30,UTC,195,0.6
2020,4,8,18:00,UTC,192,0.6
2020,4,8,18:30,UTC,188,0.6
2020,4,8,19:00,UTC,190,0.6
2020,4,8,19:30,UTC,195,0.6
2020,4,8,20:00,UTC,193,0.6
2020,4,8,20:30,UTC,202,0.6
2020,4,8,21:00,UTC,197,0.6
2020,4,8,21:30,UTC,206,0.6
2020,4,8,22:00,UTC,196,0.7
2020,4,8,22:30,UTC,205,0.7
2020,4,8,23:00,UTC,202,0.6
2020,4,8,23:30,UTC,200,0.7
2020,4,9,00:00,UTC,196,0.7
2020,4,9,00:30,UTC,197,0.7
2020,4,9,01:00,UTC,202,0.7
2020,4,9,01:30,UTC,202,0.7
2020,4,9,02:00,UTC,197,0.7
2020,4,9,02:30,UTC,202,0.6
2020,4,9,03:00,UTC,195,0.7
2020,4,9,03:30,UTC,193,0.6
2020,4,9,04:00,UTC,196,0.6
2020,4,9,04:30,UTC,192,0.5
2020,4,9,05:00,UTC,189,0.5
2020,4,9,05:30,UTC,189,0.5
2020,4,9,06:00,UTC,188,0.4
2020,4,9,06:30,UTC,186,0.4
2020,4,9,07:00,UTC,200,0.4
2020,4,9,07:30,UTC,197,0.4
2020,4,9,08:00,UTC,193,0.3
2020,4,9,08:30,UTC,200,0.3
2020,4,9,09:00,UTC,193,0.3
2020,4,9,09:30,UTC,183,0.3
2020,4,9,10:00,UTC,224,0.3
2020,4,9,10:30,UTC,285,0.3
2020,4,9,11:00,UTC,176,0.3
2020,4,9,11:30,UTC,207,0.3
2020,4,9,12:00,UTC,182,0.3
2020,4,9,12:30,UTC,310,0.4
2020,4,9,13:00,UTC,306,0.4
2020,4,9,13:30,UTC,199,0.4
2020,4,9,14:00,UTC,209,0.4
2020,4,9,14:30,UTC,206,0.4
2020,4,9,15:00,UTC,196,0.4
2020,4,9,15:30,UTC,197,0.3
2020,4,9,16:00,UTC,195,0.3
2020,4,9,16:30,UTC,199,0.3
2020,4,9,17:00,UTC,192,0.3
2020,4,9,17:30,UTC,188,0.3
2020,4,9,18:00,UTC,193,0.3
2020,4,9,18:30,UTC,193,0.3
2020,4,9,19:00,UTC,192,0.3
2020,4,9,19:30,UTC,183,0.3
2020,4,9,20:00,UTC,190,0.3
2020,4,9,20:30,UTC,186,0.3
2020,4,9,21:00,UTC,189,0.3
2020,4,9,21:30,UTC,190,0.3
2020,4,9,22:00,UTC,192,0.3
2020,4,9,22:30,UTC,192,0.3
2020,4,9,23:00,UTC,185,0.2
2020,4,9,23:30,UTC,189,0.2
2020,4,10,00:00,UTC,193,0.2
2020,4,10,00:30,UTC,195,0.2
2020,4,10,01:00,UTC,181,0.2
2020,4,10,01:30,UTC,186,0.2
2020,4,10,02:00,UTC,192,0.2
2020,4,10,02:30,UTC,290,0.2
2020,4,10,03:00,UTC,195,0.2
2020,4,10,03:30,UTC,302,0.2
2020,4,10,04:00,UTC,300,0.3
2020,4,10,04:30,UTC,299,0.3
2020,4,10,05:00,UTC,317,0.3
2020,4,10,05:30,UTC,307,0.3
2020,4,10,06:00,UTC,309,0.3
2020,4,10,06:30,UTC,324,0.3
2020,4,10,07:00,UTC,310,0.3
2020,4,10,07:30,UTC,310,0.3
2020,4,10,08:00,UTC,316,0.3
2020,4,10,08:30,UTC,310,0.3
2020,4,10,09:00,UTC,314,0.3
2020,4,10,09:30,UTC,323,0.3
2020,4,10,10:00,UTC,314,0.2
2020,4,10,10:30,UTC,311,0.2
2020,4,10,11:00,UTC,311,0.2
2020,4,10,11:30,UTC,318,0.2
2020,4,10,12:00,UTC,155,0.2
2020,4,10,12:30,UTC,203,0.2
2020,4,10,13:00,UTC,195,0.2
2020,4,10,13:30,UTC,203,0.2
2020,4,10,14:00,UTC,186,0.2
2020,4,10,14:30,UTC,300,0.2
2020,4,10,15:00,UTC,311,0.3
2020,4,10,15:30,UTC,212,0.3
2020,4,10,16:00,UTC,203,0.3
2020,4,10,16:30,UTC,213,0.3
2020,4,10,17:00,UTC,212,0.3
2020,4,10,17:30,UTC,200,0.4
2020,4,10,18:00,UTC,212,0.4
2020,4,10,18:30,UTC,190,0.4
2020,4,10,19:00,UTC,202,0.3
2020,4,10,19:30,UTC,321,0.3
2020,4,10,20:00,UTC,206,0.3
2020,4,10,20:30,UTC,202,0.2
2020,4,10,21:00,UTC,195,0.2
2020,4,10,21:30,UTC,314,0.2
2020,4,10,22:00,UTC,195,0.2
2020,4,10,22:30,UTC,314,0.2
2020,4,10,23:00,UTC,306,0.2
2020,4,10,23:30,UTC,304,0.2
2020,4,11,00:00,UTC,199,0.2
2020,4,11,00:30,UTC,205,0.2
2020,4,11,01:00,UTC,202,0.2
2020,4,11,01:30,UTC,207,0.2
2020,4,11,02:00,UTC,206,0.2
2020,4,11,02:30,UTC,295,0.2
2020,4,11,03:00,UTC,289,0.3
2020,4,11,03:30,UTC,221,0.3
2020,4,11,04:00,UTC,221,0.3
2020,4,11,04:30,UTC,214,0.3
2020,4,11,05:00,UTC,220,0.3
2020,4,11,05:30,UTC,210,0.3
2020,4,11,06:00,UTC,216,0.3
2020,4,11,06:30,UTC,209,0.3
2020,4,11,07:00,UTC,213,0.3
2020,4,11,07:30,UTC,209,0.3
2020,4,11,08:00,UTC,205,0.3
2020,4,11,08:30,UTC,202,0.3
2020,4,11,09:00,UTC,299,0.3
2020,4,11,09:30,UTC,207,0.3
2020,4,11,10:00,UTC,307,0.3
2020,4,11,10:30,UTC,206,0.2
2020,4,11,11:00,UTC,295,0.2
2020,4,11,11:30,UTC,299,0.2
2020,4,11,12:00,UTC,202,0.2
2020,4,11,12:30,UTC,202,0.2
2020,4,11,13:00,UTC,202,0.2
2020,4,11,13:30,UTC,200,0.2
2020,4,11,14:00,UTC,203,0.2
2020,4,11,14:30,UTC,207,0.2
2020,4,11,15:00,UTC,205,0.2
2020,4,11,15:30,UTC,206,0.3
2020,4,11,16:00,UTC,209,0.3
2020,4,11,16:30,UTC,203,0.2
2020,4,11,17:00,UTC,205,0.3
2020,4,11,17:30,UTC,206,0.3
2020,4,11,18:00,UTC,203,0.2
2020,4,11,18:30,UTC,203,0.2
2020,4,11,19:00,UTC,205,0.2
2020,4,11,19:30,UTC,196,0.2
2020,4,11,20:00,UTC,200,0.2
2020,4,11,20:30,UTC,197,0.2
2020,4,11,21:00,UTC,203,0.2
2020,4,11,21:30,UTC,205,0.2
2020,4,11,22:00,UTC,205,0.2
2020,4,11,22:30,UTC,213,0.2
2020,4,11,23:00,UTC,209,0.2
2020,4,11,23:30,UTC,220,0.3
2020,4,12,00:00,UTC,214,0.2
2020,4,12,00:30,UTC,217,0.3
2020,4,12,01:00,UTC,207,0.3
2020,4,12,01:30,UTC,209,0.4
2020,4,12,02:00,UTC,202,0.4
2020,4,12,02:30,UTC,200,0.4
2020,4,12,03:00,UTC,199,0.5
2020,4,12,03:30,UTC,183,0.6
2020,4,12,04:00,UTC,188,0.6
2020,4,12,04:30,UTC,183,0.7
2020,4,12,05:00,UTC,183,0.8
2020,4,12,05:30,UTC,186,1
2020,4,12,06:00,UTC,179,1
2020,4,12,06:30,UTC,186,1.2
2020,4,12,07:00,UTC,188,1.1
2020,4,12,07:30,UTC,186,1.2
2020,4,12,08:00,UTC,186,1.1
2020,4,12,08:30,UTC,179,1.2
2020,4,12,09:00,UTC,185,1.1
2020,4,12,09:30,UTC,185,1.2
2020,4,12,10:00,UTC,192,1.1
2020,4,12,10:30,UTC,183,1.1
2020,4,12,11:00,UTC,195,1.1
2020,4,12,11:30,UTC,183,1
2020,4,12,12:00,UTC,192,1
2020,4,12,12:30,UTC,183,0.9
2020,4,12,13:00,UTC,183,1
2020,4,12,13:30,UTC,196,0.9
2020,4,12,14:00,UTC,196,0.9
2020,4,12,14:30,UTC,193,0.9
2020,4,12,15:00,UTC,199,0.9
2020,4,12,15:30,UTC,195,1
2020,4,12,16:00,UTC,193,0.9
2020,4,12,16:30,UTC,196,0.9
2020,4,12,17:00,UTC,192,0.8
2020,4,12,17:30,UTC,190,0.9
2020,4,12,18:00,UTC,192,0.9
2020,4,12,18:30,UTC,196,0.9
2020,4,12,19:00,UTC,203,0.8
2020,4,12,19:30,UTC,193,0.8
2020,4,12,20:00,UTC,192,0.8
2020,4,12,20:30,UTC,196,0.8
2020,4,12,21:00,UTC,206,0.8
2020,4,12,21:30,UTC,183,0.7
2020,4,12,22:00,UTC,189,0.7
2020,4,12,22:30,UTC,190,0.7
2020,4,12,23:00,UTC,196,0.8
2020,4,12,23:30,UTC,192,0.7
2020,4,13,00:00,UTC,193,0.7
2020,4,13,00:30,UTC,186,0.6
2020,4,13,01:00,UTC,190,0.6
2020,4,13,01:30,UTC,179,0.6
2020,4,13,02:00,UTC,200,0.6
2020,4,13,02:30,UTC,202,0.6
2020,4,13,03:00,UTC,190,0.6
2020,4,13,03:30,UTC,197,0.5
2020,4,13,04:00,UTC,186,0.4
2020,4,13,04:30,UTC,188,0.4
2020,4,13,05:00,UTC,196,0.4
2020,4,13,05:30,UTC,192,0.4
2020,4,13,06:00,UTC,186,0.4
2020,4,13,06:30,UTC,186,0.4
2020,4,13,07:00,UTC,193,0.3
2020,4,13,07:30,UTC,196,0.3
2020,4,13,08:00,UTC,193,0.3
2020,4,13,08:30,UTC,197,0.3
2020,4,13,09:00,UTC,195,0.3
2020,4,13,09:30,UTC,171,0.3
2020,4,13,10:00,UTC,192,0.3
